from_label,from_key,to_label,to_key,properties
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0004,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0005,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0006,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0007,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0008,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0009,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0010,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0011,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0012,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0013,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0014,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0015,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0016,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0017,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0018,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0019,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0020,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0021,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0022,
Object,PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT,Statement,04_MEDIUM_PROCESS_MONTHLY_INTEREST_CREDIT__B115DB87__PROC-.SP_PROCESS_MONTHLY_INTEREST_CREDIT__STMT_0023,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0001,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0002,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0003,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0004,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0005,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0006,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0007,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0008,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0009,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0010,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0011,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0012,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0013,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0014,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0015,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0016,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0017,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0018,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0019,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0020,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0021,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0022,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0023,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0024,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0025,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0026,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0027,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0028,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0029,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0030,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0031,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0032,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0033,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0034,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0035,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0036,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0037,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0038,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0039,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0040,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0041,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0042,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0043,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0044,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0045,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0046,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0047,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0048,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0049,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0050,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0051,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0052,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0053,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0054,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0055,
Object,PROC-.SP_TRANSFER_FUNDS,Statement,05_MEDIUM_FUND_TRANSFER_WITH_VALIDATION__5E3A3BBB__PROC-.SP_TRANSFER_FUNDS__STMT_0056,
